Mural Registration ID,Artist Credit,Artwork Title,Media,Year Installed,Year Restored,Location Description,Street Address,Zip,Ward,Community Area Number,Affiliated (or Commissioning) Organization,Description of Artwork,Latitude,Longitude,Location
19201,Gloria Talamantes,Las Magia De Luzia,Paint,2017,,,33 E. Congress,60605,4,32,Wabash Arts Corridor,"(Photo Credit: Dan Rest) ""I created wispy butterfly wings that carry flowers adorned with motifs inspired by my roots and culture. The design inspiration comes from my family heirlooms-""carpetas tejidas"" the delicate and intricate original crocheted designs of my grandmother and great grandmother. After watching some of Luzia, I reflected on the massive red papel picado that was used to incubate the twirling dancer ascending in one of the scenes as flower petals fell. Upon first sight it immediately made me think of the many designs links that make up my grandma�s doilies. I allowed the connection to guide the process of the mural's details. The dripping effect is a direct reflection of the water scenes and rather than make it a focal point, I wanted to create a subtle resemblance to the water while keeping it connected to my graffiti roots. Drips are common and often the most enjoyable parts of ink tags and natural spray paint abstracts when doing stylized letters. It is important for me to stay true to my Mexican & Graffiti culture for the two has been an integral part of my life and visual art form. I want to honor and elevate them in ways that don�t appropriate or erase the values or struggles that have endured through their evolution and survival.� The Magia de Luzia was curated and organized by Columbia College Chicago as part of the Wabash Arts Corridor Street Level Public Art Exhibition, and sponsored by Cirque du Soleil in honor of the production LUZIA in Chicago, Illinois.",41.87557316,-87.62637611,POINT (-87.62637611 41.87557316)
19069,Sam Kirk and Sandra Antongiorgi,Weaving Cultures,Paint,2016,,16th and Blue Island,1302 West 16th St,60608,25,29,Chicago Public Art Group,,41.85983376,-87.65907732,POINT (-87.65907732 41.85983376)
19063,Maria Gaspar and Rahmaan Statik,"We Are, Nosotros Somos...",,2007,,Little Village/Lawndale Paderewski School,2221 South Lawndale,60623,22,32,Chicago Public Art Group,"2007. Maria Gaspar and Rahmaan Statik. This mural, part of the Safe Passages project, was created to address racial tension between the communities. From 2008 project images (http://picasaweb.google.com/chicagopublicartgroup/2008ProjectImages?authkey=uTfo_7ByYco&feat=embedwebsite)",41.85094816,-87.71726618,POINT (-87.71726618 41.85094816)
19179,Tatyana Fazlalizadeh,Stop Telling Women To Smile,Paint,2015,,,801 S Wabash,60605,4,32,Wabash Arts Corridor,Tatyana�s newest mural in her �Step Telling Women To Smile� series.,41.87177833,-87.62578912,POINT (-87.62578912 41.871778330000005)
19278,Jeremy Novy,Koi,,2019,,Uptown Ace Hardware,4654 North Broadway,60640,46,,,,41.96675345,-87.65849862,POINT (-87.65849862 41.96675345)
19091,Marcos Rios,Las Puertas de Paseo Boricua,Paint and Mixed Media,2017,,Division St between Western Ave and California Ave,2552 West Division St,60622,26,25,DCASE,"Las Puertas de Paseo Boricua, organized by Sam Kirk, is a celebration of contemporary Latino culture in Chicago. Partnering with the Illinois Puerto Rican Cultural Center, Kirk sought out street-level doorways on Division street as new sites for public artwork, to increase the visibility of Latino culture in Humboldt Park. Kirk selected 13 Artists to create new works that explore indigenous tribes, ancestry, cultural characters, music, scenic references, cross-cultural identities, and pride.",41.90308236,-87.69155216,POINT (-87.69155216 41.90308236)
19112,John Pitman Weber and Bernard Williams,Urban Worlds at the Crossroads,,1997,,Kipp One Academy,730 North Pulaski Road,60651,37,24,Chicago Public Art Group,"1997. Artists John Pitman Weber and Bernard Williams. This Mural depicts and celebrates the ethnic roots that cross through this area of the city -African American, Mexican, Puerto Rican, and Native American. In viewing the mural an individual is drawn to consider elements of family, culture, education and community development. This vibramt work of art speaks to all who travel the streets and cross the roads at Chicago and Pulaski. From 1997",41.89444828,-87.72620305,POINT (-87.72620305 41.89444828)
19255,Marry Tonnu,Letter D,,2019,,,1690 N Elston Ave,60642,2,,24,,41.91290391,-87.66394498,POINT (-87.66394498000001 41.91290391)
19228,Hebru Brantley,,paint,2018,,,1401 N Milwaukee Ave,60622,1,24,,,41.90742564,-87.67262251,POINT (-87.67262251 41.90742564)
19323,Justus Roe,Hollywood,Acrylic and exterior latex paint,2017,2019,Redline underpass walls on Hollywood,1150-1130 Hollywood,60626,48,77,,abstract landscape painting,41.98556984,-87.65938409,POINT (-87.65938409 41.98556984)
19338,Justus Roe,Racine,Acrylic and exterior latex paint,2019,,East and West side of Racine underpass from 16th st north to 1550 s. Racine,1550 -1600 s. Racine,60612,25,28,,abstract landscape painting,41.86011054,-87.65663713,POINT (-87.65663713 41.86011054)
19123,Green Star Movement,Woodlawn Gateway at 65th,Mosaic,2017,,Viaduct at 65th Street and Dorchester Ave,6442 South Dorchester Ave,60637,20,9,DCASE,,41.77759275,-87.59169546,POINT (-87.59169546000001 41.77759275)
19084,Jeff Zimmermann,Educacion: See y Know,,1996,,W 21st St & S Blue Island Ave,1517 West 21st St,60608,25,33,Chicago Public Art Group,"Completed 1996. Artist Jeff Zimmermann. This mural, located in the Pilsen neighborhood at the st Pious Youth Center, was designed with the theme of education. Youth from the Pilsen community helped paint the mural. From 1996",41.85409025,-87.66431554,POINT (-87.66431554 41.85409025)
19310,Justus Roe,16th & Ashland,Acrylic and exterior latex paint,2013,2019,Embankment wall 1600-1540 w. 16th st at north east intersection of Ashland,1600 w. 16th st,60608,25,28,,abstract landscape painting,41.85971662,-87.66623522,POINT (-87.66623522 41.85971662)
19216,Uneek and Flash,Block by Block,spray,2012,,North facing wall of Athletico,4080 N Milwaukee,60641,45,15,,"""Block By Block"" was painted as the first sanctioned aerosol mural in the 45th ward. It was painted on the most grafittied wall
in that part of the ward. The painting of the mural ""supervised"" by Bill Weyna and Gabriel Cosaquillo, and was painted for
Chicago Artists Month 2012 in the tradition of people coming together to create a community quilt. The public was invited to
come and paint a block of the ""Aerosol Quilt""",41.95502071,-87.74979329,POINT (-87.74979329000001 41.95502071)
19223,Todd Osborne and Tracy VanDuinen,"Sauganash Mural Project, North Wall",mosaic/tile,2013,,Bike Trail Underpass,4300 W. Peterson Avenue,60646,39,12,Sauganash Mural Project,,41.99014944,-87.73627807,POINT (-87.73627807 41.99014944)
